,eer_ignorant,eer_ignorant,eer_lazy-informed,eer_lazy-informed
,mean,std,mean,std
num_of_trials,,,,
1,45.152542372881356,2.6700539533862604,13.364699006428985,2.2211065514040107
2,44.68322618351841,3.4140524296375543,8.413208649912328,1.4294676427895125
3,44.12039742840444,3.8299943196699138,7.289888953828167,1.8040118012061117
4,44.486265341905316,4.091298424280859,6.413208649912328,1.6100780023246453
5,44.575686732904735,4.177717148630342,5.168322618351838,1.108333023326932
6,44.27469316189363,3.567610136901308,6.035651665692573,1.6430335793150364
7,44.93395675043834,3.8765910223894333,5.175920514319108,1.7694117641989637
8,44.47983635300993,4.927730287295532,5.11338398597311,1.2485677208688999
9,44.23261250730567,4.219261722220448,5.032144944476909,1.340153943904412
10,44.893629456458214,4.082475060463165,5.220923436586787,1.4623127427970921
11,44.193454120397426,4.211573085700992,4.946814728229102,1.5397529344083993
12,45.38398597311513,4.35857497960977,4.741671537112796,1.3057141967364316
13,43.79310344827586,3.957852609956232,4.681472822910575,0.9419592660279867
14,44.80011689070719,3.8644902805395334,4.670952659263584,1.1314413269037817
15,44.82992402104033,4.144806203933113,4.614845119812971,1.3080458806790536
16,44.320864991233194,4.379529265681852,4.396259497369954,1.2262235863448911
17,45.22676797194623,4.288406496176248,4.188778492109873,0.7968061781540736
18,44.3489187609585,4.18086514558502,4.553477498538862,1.2195791621779517
19,44.56984219754529,3.7584996763192224,4.659263588544707,1.4559334202676768
20,44.58679135008767,3.1030498321980593,4.488018702513146,1.1934929616925438
21,44.400935125657504,4.154796013572711,4.423728813559318,1.2408694368584985
22,44.495032144944474,4.34353068058783,4.917592051431907,1.4741051931048452
23,44.108708357685565,3.6089907252373714,4.045002922267675,1.0387390823598577
24,44.37697253068381,3.8433298386730854,4.96610169491525,1.1130407008237873
25,44.82583284628872,3.9156622240420695,4.129164231443596,0.8864880953896848
26,44.0613676212741,4.163851360563306,4.401519579193449,1.220311248250758
27,44.03214494447691,4.082283222102694,4.631794272355343,1.2469174423989526
28,45.080654587960254,3.683392348387026,3.954997077732316,1.1493199281737305
29,44.74284044418469,3.930569977970939,4.173582700175332,1.1634292918254967
30,44.74751607247224,3.968886449538477,3.9731151373465767,0.908950916007366
