,eer_ignorant,eer_ignorant,eer_lazy-informed,eer_lazy-informed
,mean,std,mean,std
num_of_trials,,,,
1,35.08474576271186,3.1392962948263183,23.591466978375216,2.029701087026319
2,34.415546464056106,3.3102233565685815,18.703682057276442,2.1718323082308393
3,33.11104617182934,3.2691715160278667,17.264172998246636,2.459936021214614
4,32.726475745178256,3.3506191604619415,16.591466978375216,2.573511613951647
5,32.607247223845704,2.696395327168244,15.94973699590882,1.6723387986361782
6,32.916423144360024,3.6384970912906747,14.579777907656338,1.255623872580241
7,32.52425482174167,4.005906740720413,14.583869082407945,2.0343252990210265
8,32.984804208065455,3.193488763307794,14.850964348334303,1.8013425845159448
9,33.12507305669199,3.192036629879775,13.891876095850375,2.0425292327899167
10,32.073641145528924,3.56986006696649,14.254821741671533,1.9056643572271819
11,32.223261250730566,2.719769851988426,13.366452367036818,1.4749673896894735
12,32.213909994155465,2.6153157003835643,13.38632378725891,1.526842216524738
13,32.286966686148446,2.7233085070797864,12.248392752776148,1.4372841678536106
14,32.343658679135004,3.6366874751701985,12.80070134424313,2.016893673008703
15,32.62419637638808,3.3266394982182743,12.92518994739918,1.9956292720128506
16,32.0239625949737,3.301638540298704,12.917592051431907,1.9437744884968289
17,32.05318527177089,3.1465151135944254,12.796025715955578,1.790879070287407
18,32.556984219754526,2.765987849804639,12.251899473991815,1.8463220836118206
19,31.717708942139097,3.6466494488755665,12.295149035651662,1.792650652340138
20,32.26358854471069,2.9926721305010484,12.855639976621854,2.126425347296993
21,31.590882524839273,3.4271581790246723,12.564582115721796,1.7662197299029319
22,32.625949736995906,3.8705522751191306,12.582700175336056,1.6295828613009624
23,31.11338398597311,3.3628543681558067,11.76621858562244,2.134037203057357
24,32.71127995324372,2.845700480384118,12.090005844535353,2.324956117010988
25,32.19871420222092,3.491655714292268,12.219170075978957,1.2168821115379609
26,32.01227352425482,3.084500832665931,12.443015780245467,1.8668188765420433
27,32.012857977790766,2.9978015729037093,12.088836937463466,1.7825727053497318
28,32.17767387492694,3.4781156801360074,12.00058445353594,1.8262113657523227
29,31.797779076563412,3.405840192958699,11.96785505552308,1.9075395604441907
30,31.633313851548795,3.1590286847405937,11.96766803039158,1.4307024514771822
