,eer_ignorant,eer_ignorant,eer_lazy-informed,eer_lazy-informed
,mean,std,mean,std
num_of_enroll,,,,
1,45.282897384305834,2.27527592437014,22.93561368209255,2.6052388680653955
2,46.00040241448691,2.544285748681888,19.39839034205231,2.8670752557134436
3,44.3887323943662,2.979511301357815,16.784708249496976,2.53063272913679
4,45.44788732394366,2.6507147179210118,14.163380281690138,2.354555857159097
5,44.70583501006036,3.2941955051651166,14.435010060362169,2.5869409685459654
6,45.05714285714285,2.553365239632697,13.941649899396374,2.660404713527716
7,44.76981891348088,2.6903512115341144,13.727565392354123,2.0856862441021153
8,44.34205231388329,2.907772452565925,13.068410462776658,2.2501689221265533
9,44.23299798792757,3.2959936490041652,12.912273641851103,2.3648773192159847
10,45.06478873239436,3.0306873467621127,13.580281690140842,2.177923812158901
11,44.648692152917505,2.9106222149494876,12.922334004024142,2.399240159873522
12,45.58028169014084,2.72585805476735,13.223742454728367,1.7784116841973383
13,44.985513078470824,2.4742868500289954,12.875251509054321,1.8494724765604824
14,45.053923541247485,2.9712689397301433,12.226559356136818,1.9813161557616528
15,45.44587525150905,2.239111946879402,11.903822937625753,2.402795371474229
16,45.18993963782695,2.7793595145011953,12.65311871227364,1.4233561437458209
17,45.10744466800805,2.834761396431471,12.156941649899393,1.887227591962782
18,44.735613682092556,3.006851519071317,11.933601609657945,1.9108884889830304
19,44.97987927565392,3.492769302776214,11.625352112676053,1.2167496840286316
20,45.5851106639839,2.4618967005194548,11.786317907444664,1.6030135122202818
21,45.342857142857135,3.2618929539465658,11.12756539235412,1.5065425104850834
22,44.66720321931589,2.9819117131246,11.675653923541244,2.511417640076293
23,44.197585513078465,2.4469220632480964,11.701810865191144,1.5976103259117131
24,45.29134808853119,2.839327409364028,11.853923541247479,1.7101568200848773
25,44.68008048289738,2.384410185991015,11.308249496981887,1.397734213909264
26,44.40120724346077,2.6383161856065507,10.910261569416496,2.372922052693286
27,45.304627766599594,3.0844452444543418,11.846277665995972,1.6779860799397062
28,44.27082494969819,3.179983145308435,11.345271629778667,1.491334936164847
29,44.97505030181086,3.2368256012492362,11.480080482897378,1.7733256890285127
30,44.896981891348084,3.0925214590840997,12.290140845070418,1.8500421588690417
